$$WorkPlanTemplate.Name$WorkType.Name,Id,IsActive,WorkPlanTemplate.Name,WorkPlanTemplateId,WorkType.Name,WorkTypeId
Service Request Work Plan template;Service Request Work Type,0grDD000000CaTaYAK,true,Service Request Work Plan template,7IyDD000000CaXw0AK,Service Request Work Type,08qDD000000L0IpYAK
